City_ID,City,Country,Lat,Lng,Max Temp,Humidity (%),Cloudiness (%),Wind Speed,Current Description
344,Edd,ER,13.9297,41.6925,88.39,61,92,5.93,overcast clouds
345,Port Lincoln,AU,-34.7333,135.8667,56.21,63,83,6.71,broken clouds
346,Pevek,RU,69.7008,170.3133,40.35,62,50,3.89,scattered clouds
347,Muscat,OM,23.6139,58.5922,87.24,76,30,6.6,scattered clouds
348,Zitsa,GR,39.6943,20.6372,57.16,100,0,1.14,clear sky
349,Zarubino,RU,42.63,131.0922,59.14,80,56,9.64,broken clouds
350,Bergen,NO,60.392,5.328,55.15,93,75,17.27,moderate rain
351,Acajutla,SV,13.5928,-89.8275,78.08,86,100,8.37,light rain
352,Mubi,NG,10.2676,13.2644,76.73,68,98,3.6,overcast clouds
353,Wana,PK,32.2989,69.5725,86.94,23,22,6.08,few clouds
354,Vorukh,TJ,39.8494,70.5838,69.87,49,100,1.25,overcast clouds
355,Sydney Mines,CA,46.2367,-60.2177,62.78,84,75,5.75,broken clouds
356,Christchurch,NZ,-43.5333,172.6333,52.92,68,20,14.97,few clouds
357,Ostrovnoy,RU,68.0531,39.5131,55.11,60,100,19.19,overcast clouds
358,Malanje,AO,-9.5402,16.341,52.77,54,0,4.43,clear sky
359,Tura,IN,25.5198,90.2201,80.62,86,81,9.04,heavy intensity rain
360,Saint-Junien,FR,45.8833,0.9,64.98,87,47,3.27,scattered clouds
361,Mahebourg,MU,-20.4081,57.7,70.09,88,75,11.5,broken clouds
362,Pisco,PE,-13.7,-76.2167,58.01,88,0,5.75,mist
363,Westport,US,41.1415,-73.3579,67.17,88,97,1.99,overcast clouds
364,Viedma,AR,-40.8135,-62.9967,50.41,44,84,10.98,broken clouds
365,Okha,RU,53.5739,142.9478,60.28,57,98,4.88,overcast clouds
366,Mandalgovi,MN,45.7625,106.2708,62.38,45,71,21.79,broken clouds
367,Mindelo,CV,16.8901,-24.9804,73.58,79,1,17.07,clear sky
368,Maarianhamina,AX,60.0973,19.9348,58.86,72,0,8.05,clear sky
369,Dali,CN,25.7,100.1833,70.47,68,76,6.49,broken clouds
370,Kruisfontein,ZA,-34.0033,24.7314,64.45,26,62,15.57,broken clouds
371,Chumikan,RU,54.7183,135.315,45.7,80,65,8.46,broken clouds
372,Nome,US,64.5011,-165.4064,49.15,52,95,8.7,overcast clouds
373,Formosa Do Rio Preto,BR,-11.0483,-45.1931,77.7,47,100,2.82,overcast clouds
374,Aklavik,CA,68.2191,-135.0107,36.14,90,100,13.73,light rain
375,Kyzyl-Mazhalyk,RU,51.1333,90.6,80.91,24,49,3.53,scattered clouds
376,Bentiu,SS,9.2333,29.8333,77.22,71,86,1.52,light rain
377,Saint-Louis,SN,16.3333,-15.0,74.12,75,100,15.37,overcast clouds
378,Lithakia,GR,37.7167,20.8333,69.33,78,0,3.78,clear sky
379,Asfi,MA,32.2994,-9.2372,67.82,97,46,6.35,scattered clouds
380,Jiwani,PK,25.05,61.7417,84.6,79,71,9.51,broken clouds
381,Nhulunbuy,AU,-12.2333,136.7667,79.41,69,100,12.66,overcast clouds
382,Youghal,IE,51.95,-7.8506,49.21,100,2,7.94,clear sky
383,Praia Da Vitoria,PT,38.7333,-27.0667,60.76,85,100,17.67,overcast clouds
384,Mana,GF,5.6592,-53.7767,75.85,90,54,6.2,broken clouds
385,Lata,PT,40.1629,-8.3327,63.07,88,1,0.63,clear sky
386,Waynesboro,US,38.0685,-78.8895,65.77,95,75,0.0,broken clouds
387,Hami,CN,42.8,93.45,90.3,6,0,5.14,clear sky
388,Bestobe,KZ,52.4994,73.0975,73.74,44,66,17.54,broken clouds
389,Minab,IR,27.1467,57.0801,88.3,66,3,4.0,clear sky
390,Imeni Poliny Osipenko,RU,52.4201,136.4853,75.7,41,15,8.55,few clouds
391,Urumqi,CN,43.801,87.6005,92.35,13,0,8.95,clear sky
392,Sovetskiy,RU,61.3614,63.5842,55.98,90,100,10.31,overcast clouds
393,Corrales,US,35.2378,-106.6067,81.64,24,0,4.61,clear sky
394,Verkhnevilyuysk,RU,63.4453,120.3167,48.72,94,100,3.38,moderate rain
395,Mehamn,NO,71.0357,27.8492,55.31,84,100,8.97,overcast clouds
396,Sioux Lookout,CA,50.1001,-91.917,52.41,65,65,8.77,broken clouds
397,Zarichne,UA,51.8126,26.129,59.22,88,19,6.82,few clouds
398,Melo,UY,-32.3667,-54.1833,38.17,59,0,10.33,clear sky
399,Cubuk,TR,40.2386,33.0322,59.77,88,75,2.3,broken clouds
400,Yar-Sale,RU,66.8333,70.8333,55.22,79,100,18.92,light rain
401,Sandnessjoen,NO,66.0217,12.6316,55.65,76,99,5.01,overcast clouds
402,Husavik,IS,66.0449,-17.3389,42.78,98,100,9.64,overcast clouds
403,Nokaneng,BW,-19.6667,22.2667,47.8,60,0,6.58,clear sky
404,Konevo,RU,62.1215,39.3192,56.93,60,20,5.35,few clouds
405,Borovskoy,KZ,53.8,64.15,61.86,72,62,10.36,broken clouds
406,Erenhot,CN,43.6475,111.9767,59.2,60,96,18.52,overcast clouds
407,Nelson Bay,AU,-32.7167,152.15,64.99,49,0,4.0,clear sky
408,Olinda,BR,-8.0089,-34.8553,75.38,86,48,3.22,scattered clouds
409,Touros,BR,-5.1989,-35.4608,75.7,86,42,5.82,scattered clouds
410,Yeppoon,AU,-23.1333,150.7333,64.18,41,100,5.35,overcast clouds
411,Badami,IN,15.915,75.6768,80.82,61,100,13.04,overcast clouds
412,Muli,MV,2.9167,73.5667,83.79,70,100,11.74,overcast clouds
413,Harunabad,PK,29.6133,73.1389,101.14,26,3,15.64,clear sky
414,Flin Flon,CA,54.7682,-101.865,52.7,74,46,5.66,scattered clouds
415,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,43.14,59,0,3.13,clear sky
416,Barranca,PE,-10.75,-77.7667,61.86,85,27,7.74,scattered clouds
417,Plaster Rock,CA,46.9065,-67.39,57.72,91,81,2.93,broken clouds
418,Flinders,AU,-34.5833,150.8552,64.18,53,14,8.01,few clouds
419,North Platte,US,41.1239,-100.7654,77.11,67,93,13.0,overcast clouds
420,Tasiilaq,GL,65.6145,-37.6368,33.96,75,76,6.29,broken clouds
421,Oranjemund,NA,-28.55,16.4333,58.35,58,48,5.28,scattered clouds
422,Mecca,SA,21.4267,39.8261,91.26,33,0,3.76,clear sky
423,Santiago,CL,-33.4569,-70.6483,57.16,58,40,5.75,mist
424,Dryden,CA,49.7833,-92.7503,52.77,62,51,6.06,broken clouds
425,Mareeba,AU,-17.0,145.4333,75.43,61,53,5.66,broken clouds
426,Tezu,IN,27.9167,96.1667,73.44,98,100,5.17,overcast clouds
427,Broken Hill,AU,-31.95,141.4333,55.08,55,3,13.38,clear sky
428,Wanaka,NZ,-44.7,169.15,34.11,96,100,4.68,light snow
429,Poum,NC,-20.2333,164.0167,74.39,80,98,17.49,overcast clouds
430,Turukhansk,RU,65.8167,87.9833,70.43,37,100,15.7,overcast clouds
431,Nguru,NG,12.8791,10.4526,83.3,56,66,13.71,broken clouds
432,Kiama,AU,-34.6833,150.8667,64.38,52,25,15.01,scattered clouds
433,Bembereke,BJ,10.2283,2.6634,70.5,92,78,6.15,broken clouds
434,Fortuna,US,40.5982,-124.1573,63.93,88,97,2.26,overcast clouds
435,Lebedinyy,RU,58.5167,125.5167,55.69,78,100,7.94,light rain
436,Hastings,GB,50.8552,0.5729,54.32,81,79,7.92,broken clouds
437,Hobyo,SO,5.3505,48.5268,79.5,78,91,24.09,overcast clouds
438,Bara,NG,10.3744,10.7288,78.4,75,88,1.39,light rain
439,Udayagiri,IN,20.1333,84.3833,93.07,33,78,4.38,broken clouds
440,Aguas Verdes,PE,-3.4814,-80.245,71.38,89,98,3.27,light rain
441,Mehran,IR,33.1222,46.1646,92.68,14,0,11.61,clear sky
442,Morki,RU,56.4303,48.9947,51.84,60,0,11.95,clear sky
443,Soyo,AO,-6.1349,12.3689,72.41,93,7,4.76,clear sky
444,Abu Samrah,SY,35.3029,37.1841,78.13,24,0,9.13,clear sky
445,Guerrero Negro,MX,27.9769,-114.0611,64.98,88,8,17.0,clear sky
446,Itarema,BR,-2.9248,-39.9167,74.28,88,31,7.47,scattered clouds
447,Sobue,JP,35.25,136.7167,87.19,35,0,12.41,clear sky
448,Xining,CN,36.6167,101.7667,65.3,41,60,3.42,broken clouds
449,Conceicao Da Barra,BR,-18.5933,-39.7322,69.37,93,71,4.16,broken clouds
450,Ginir,ET,7.1333,40.7,58.53,75,87,6.15,overcast clouds
451,Leesburg,US,39.1157,-77.5636,66.76,91,100,0.0,overcast clouds
452,Pichayevo,RU,53.2363,42.2032,62.92,76,20,5.14,light rain
453,Tigre,AR,-34.426,-58.5796,50.0,63,7,0.0,mist
454,Verkhnyaya Inta,RU,65.9811,60.3094,43.16,66,100,11.21,overcast clouds
455,Lianran,CN,24.9227,102.485,72.88,72,90,6.17,overcast clouds
456,Margate,GB,51.3813,1.3862,54.3,77,67,1.99,broken clouds
457,Qeshm,IR,26.9581,56.2719,89.47,77,0,8.5,clear sky
458,Hauterive,FR,46.0901,3.4459,61.56,75,56,2.33,broken clouds
459,Paramonga,PE,-10.6667,-77.8333,62.65,86,30,8.5,scattered clouds
460,Lasa,IT,46.6166,10.7002,53.37,67,0,4.72,clear sky
461,Porto De Moz,BR,-1.7483,-52.2383,72.0,98,32,1.92,scattered clouds
462,Cabedelo,BR,-6.9811,-34.8339,70.47,84,67,2.44,broken clouds
463,Dunedin,NZ,-45.8742,170.5036,50.81,62,100,15.01,overcast clouds
464,Saint-Gaudens,FR,43.0833,0.6667,60.03,83,92,2.8,overcast clouds
465,Zbarazh,UA,49.6636,25.7762,58.73,95,39,10.71,scattered clouds
466,Muncar,ID,-8.4333,114.3333,82.26,78,99,6.29,overcast clouds
467,Turangi,NZ,-39.0,175.9333,48.11,92,97,11.34,light rain
468,Tazovskiy,RU,67.4667,78.7,62.67,55,95,15.9,overcast clouds
469,Ayan,RU,56.45,138.1667,44.73,88,68,6.55,broken clouds
470,Teguise,ES,29.0605,-13.564,66.42,78,20,10.36,few clouds
471,Sisimiut,GL,66.9395,-53.6735,40.28,70,79,15.66,broken clouds
472,Bowling Green,US,36.9903,-86.4436,70.54,86,25,3.62,scattered clouds
473,Siauliai,LT,55.9333,23.3167,59.02,82,0,6.91,clear sky
474,Boysun,UZ,38.2061,67.1986,75.27,36,54,3.76,broken clouds
475,Sawang Daen Din,TH,17.4753,103.4575,88.18,99,99,4.29,overcast clouds
476,Grand Gaube,MU,-20.0064,57.6608,69.39,84,96,5.01,overcast clouds
477,Mutoko,ZW,-17.397,32.2268,46.99,94,2,3.27,clear sky
478,Hay River,CA,60.8156,-115.7999,55.09,76,48,4.47,light rain
479,Leningradskiy,RU,69.3833,178.4167,38.68,64,22,5.77,few clouds
480,Constitucion,CL,-35.3333,-72.4167,49.59,70,90,4.94,overcast clouds
481,Prieska,ZA,-29.6641,22.7474,49.03,41,28,5.21,scattered clouds
482,Vila Velha,BR,-20.3297,-40.2925,69.94,84,100,5.55,overcast clouds
483,La Seyne-Sur-Mer,FR,43.0982,5.8847,69.89,54,26,3.09,scattered clouds
484,Aden,YE,12.7794,45.0367,87.73,75,100,4.76,overcast clouds
485,Svetlyy,RU,54.675,20.1347,60.96,93,81,7.11,broken clouds
486,Zhigansk,RU,66.7697,123.3711,59.45,52,27,3.98,scattered clouds
487,Tiarei,PF,-17.5333,-149.3333,78.82,80,41,21.85,light rain
488,Huejucar,MX,22.35,-103.2167,75.18,50,90,5.95,overcast clouds
489,Iranshahr,IR,27.2025,60.6848,92.32,43,35,1.52,scattered clouds
490,Chaykovskiy,RU,56.7686,54.1148,44.4,83,100,8.9,overcast clouds
491,Russell,US,32.3502,-85.1999,78.4,100,0,0.0,clear sky
492,Vetluga,RU,57.8557,45.781,52.84,53,0,8.66,clear sky
493,Port-Cartier,CA,50.0334,-66.8654,55.74,82,73,5.97,broken clouds
494,Inta,RU,66.0317,60.1659,43.77,63,100,12.84,overcast clouds
495,Ahipara,NZ,-35.1667,173.1667,60.1,84,24,18.7,few clouds
496,Buala,SB,-8.145,159.5921,84.16,70,69,8.3,light rain
497,Omsukchan,RU,62.5333,155.8,37.44,100,100,1.03,overcast clouds
498,La Palma,US,33.8464,-118.0467,81.93,75,0,5.75,clear sky
499,Vuktyl,RU,63.8567,57.3094,50.52,53,55,16.31,broken clouds
500,Coihueco,CL,-36.6167,-71.8333,34.54,100,100,2.3,fog
501,Dhankuta,NP,26.9833,87.3333,76.87,65,77,0.49,broken clouds
502,Isla Mujeres,MX,21.2311,-86.731,80.65,85,4,10.42,clear sky
503,Bandarbeyla,SO,9.4942,50.8122,82.2,65,73,26.71,broken clouds
504,Portland,US,45.5234,-122.6762,62.78,90,22,1.99,moderate rain
505,Pavullo Nel Frignano,IT,44.3315,10.835,60.76,62,0,3.53,clear sky
506,Mirnyy,RU,62.5353,113.9611,60.24,41,48,11.01,scattered clouds
507,Buchanan,LR,5.8808,-10.0467,76.19,89,100,5.06,light rain
508,Maralal,KE,1.0968,36.698,55.8,88,33,2.42,scattered clouds
509,Goderich,CA,43.7501,-81.7165,60.91,91,100,9.57,overcast clouds
510,Tompa,HU,46.2061,19.5391,60.8,83,0,12.15,clear sky
511,Raga,SS,8.4596,25.678,69.3,91,93,4.03,overcast clouds
512,Ngunguru,NZ,-35.6167,174.5,61.9,72,55,17.11,broken clouds
513,Beatrice,US,40.2681,-96.747,72.45,88,0,0.0,clear sky
514,Lanzhou,CN,36.0564,103.7922,75.56,25,68,6.13,broken clouds
515,Leon,MX,21.1167,-101.6667,71.24,47,31,10.94,scattered clouds
516,Vestmanna,FO,62.1564,-7.1664,47.32,100,100,14.97,drizzle
517,Staunton,US,38.1496,-79.0717,65.28,75,75,3.44,broken clouds
518,Smithers,CA,54.7804,-127.1743,50.86,61,86,4.36,overcast clouds
519,Kayerkan,RU,69.3497,87.7602,69.53,30,100,14.29,overcast clouds
520,Vikhorevka,RU,56.1201,101.1636,76.59,27,84,6.08,broken clouds
521,Liuzhou,CN,24.3126,109.3892,77.23,93,100,2.86,overcast clouds
522,Bac Lieu,VN,9.285,105.7244,89.37,57,66,7.05,broken clouds
523,Kontagora,NG,10.3999,5.4695,73.09,89,70,3.38,light rain
524,Luganville,VU,-15.5333,167.1667,82.47,75,55,7.05,broken clouds
525,Erzin,TR,36.9559,36.2,74.55,61,0,2.33,clear sky
526,Majene,ID,-3.5403,118.9707,82.17,74,99,2.55,overcast clouds
527,Ratangarh,IN,28.0833,74.6,95.2,34,0,14.72,clear sky
528,Akyab,MM,20.15,92.9,85.42,75,91,9.4,overcast clouds
529,Carahue,CL,-38.7,-73.1667,43.66,85,100,1.99,overcast clouds
530,Calvia,ES,39.5657,2.5062,66.92,73,0,3.31,clear sky
531,Kralendijk,BQ,12.15,-68.2667,82.38,78,40,21.85,scattered clouds
532,Juneau,US,58.3019,-134.4197,54.21,86,100,17.27,overcast clouds
533,San Cristobal,VE,7.7669,-72.225,64.44,98,98,3.51,overcast clouds
534,Brownwood,US,31.7093,-98.9912,88.97,39,0,8.05,clear sky
535,Ketchikan,US,55.3422,-131.6461,50.47,93,100,12.66,moderate rain
536,Kandri,IN,21.4167,79.2667,85.57,43,98,6.6,overcast clouds
537,Belyy Yar,RU,53.6039,91.3903,80.85,43,0,13.42,clear sky
538,Mineros,BO,-17.1167,-63.2333,58.35,42,11,8.46,few clouds
539,Pandhurna,IN,21.6,78.5167,84.22,54,100,5.32,overcast clouds
540,Alice Springs,AU,-23.7,133.8833,62.15,36,1,11.5,clear sky
541,Krasnoselkup,RU,65.7,82.4667,73.81,37,46,23.35,scattered clouds
542,Anori,BR,-3.7728,-61.6442,71.58,89,99,1.14,overcast clouds
543,Pangnirtung,CA,66.1451,-65.7125,30.45,99,97,2.3,overcast clouds
544,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,50.43,94,2,2.77,clear sky
545,San Quintin,MX,30.4833,-115.95,65.01,88,9,9.13,clear sky
546,Pio Xii,BR,-3.8325,-45.1525,71.35,97,85,1.52,overcast clouds
547,Lokosovo,RU,61.1333,74.8167,66.36,66,32,6.98,scattered clouds
548,Arman,RU,59.7,150.1667,52.02,83,99,3.53,overcast clouds
549,Benguela,AO,-12.5763,13.4055,70.54,52,1,3.06,clear sky
550,Saint-Esteve,FR,42.7131,2.843,68.72,63,0,2.3,clear sky
551,Nanton,CA,50.3501,-113.7687,60.28,53,73,6.26,broken clouds
552,Innisfail,AU,-17.5333,146.0333,70.93,63,49,9.6,scattered clouds
553,Shimoda,JP,34.6667,138.95,70.75,79,40,1.59,scattered clouds
554,Kirsanov,RU,52.6549,42.7224,62.98,74,31,6.29,scattered clouds
555,Beloha,MG,-25.1667,45.05,65.1,85,0,11.32,clear sky
556,Anaco,VE,9.4389,-64.4728,74.91,86,99,10.69,overcast clouds
557,Kaduna,NG,10.5222,7.4383,70.16,90,22,3.71,few clouds
558,Catamarca,AR,-28.4696,-65.7852,55.78,63,0,1.99,clear sky
559,Tashla,RU,51.7716,52.7427,63.91,72,41,13.29,scattered clouds
560,Oriximina,BR,-1.7656,-55.8661,72.57,95,72,2.3,broken clouds
561,Abeche,TD,13.8292,20.8324,82.51,53,90,6.96,overcast clouds
562,Sakaiminato,JP,35.55,133.2333,66.54,72,8,12.37,clear sky
563,Tonshayevo,RU,57.736,47.0127,51.78,53,0,11.07,clear sky
564,La Ronge,CA,55.1001,-105.2842,61.02,77,40,2.3,scattered clouds
565,Birao,CF,10.2849,22.7882,73.26,81,100,2.75,overcast clouds
566,Wad Madani,SD,14.4012,33.5199,82.45,55,99,10.49,overcast clouds
567,Walvis Bay,NA,-22.9575,14.5053,62.1,52,0,3.04,clear sky
568,Iralaya,HN,15.0,-83.2333,77.86,85,100,8.39,overcast clouds
569,Acapulco,MX,16.8634,-99.8901,76.82,88,75,12.66,broken clouds
570,Lae,PG,-6.7221,146.9847,84.29,66,31,7.67,scattered clouds
571,Farsund,NO,58.0948,6.8047,56.95,100,90,16.44,overcast clouds
572,Hirtshals,DK,57.5881,9.9592,54.03,88,6,17.45,clear sky
573,Lima,PE,-12.0432,-77.0282,59.9,88,22,6.15,few clouds
574,Brzesko,PL,49.9691,20.6061,60.82,84,0,3.58,clear sky
575,Bilibino,RU,68.0546,166.4372,64.47,22,67,15.28,broken clouds
576,Mount Isa,AU,-20.7333,139.5,71.37,20,38,11.5,scattered clouds
577,Callaway,US,30.153,-85.5699,80.94,85,20,3.44,few clouds
578,Wanning,CN,18.8003,110.3967,88.21,71,100,14.12,overcast clouds
579,San Juan,AR,-31.5375,-68.5364,51.84,44,0,3.42,clear sky
580,Raver,IN,21.25,76.0333,85.15,55,95,6.71,overcast clouds
581,Half Moon Bay,US,37.4636,-122.4286,73.58,89,100,20.71,mist
582,Mahibadhoo,MV,3.7833,72.9667,83.52,72,97,12.57,overcast clouds
583,Kinkala,CG,-4.3614,14.7644,66.6,72,0,2.77,clear sky
584,Dabakala,CI,8.3667,-4.4333,70.97,98,100,4.29,overcast clouds
585,Aban,RU,56.67,96.06,74.88,46,100,5.77,overcast clouds
586,Campbell River,CA,50.0163,-125.2446,60.46,91,91,7.0,overcast clouds
587,Calella,ES,41.618,2.6678,79.11,53,56,4.0,broken clouds
588,Ipoti,NG,7.8738,5.0769,67.23,99,99,3.83,light rain
589,Chicama,PE,-7.8447,-79.1469,59.54,84,42,6.08,scattered clouds
590,Zhanaozen,KZ,43.3,52.8,77.52,27,2,3.06,clear sky
591,Mahanoro,MG,-19.9,48.8,65.16,92,42,6.26,light rain
592,Egvekinot,RU,66.3167,-179.1667,42.26,44,44,4.38,scattered clouds
593,Waipawa,NZ,-41.4122,175.5153,53.51,74,69,21.74,moderate rain
594,Yangshan,CN,28.7615,115.0287,68.04,99,100,2.1,overcast clouds
595,Kaoma,ZM,-14.7833,24.8,46.81,87,1,5.61,clear sky
596,Jerantut,MY,3.936,102.3626,87.46,60,100,1.21,overcast clouds
597,Tam Ky,VN,15.5667,108.4833,91.26,54,76,5.01,broken clouds
598,Yerbogachen,RU,61.2767,108.0108,62.01,42,59,3.62,broken clouds
599,Tera,NE,14.0078,0.7531,86.02,49,85,5.35,light rain
600,Iguape,BR,-24.7081,-47.5553,56.91,86,100,3.6,overcast clouds
601,Saint-Ambroise,CA,48.5501,-71.3324,54.57,93,32,2.19,scattered clouds
602,Hirado,JP,33.3597,129.5531,73.38,79,98,20.54,overcast clouds
603,Panzhihua,CN,26.5851,101.7128,83.7,61,76,2.01,broken clouds
604,Kollam,IN,8.8833,76.6,81.12,78,58,3.29,broken clouds
605,Minsk,BY,53.9,27.5667,58.75,90,2,7.85,clear sky
606,Salta,AR,-24.7859,-65.4117,45.57,92,1,1.45,clear sky
607,Tambopata,PE,-12.7333,-69.1833,58.03,87,0,2.55,clear sky
608,Vagur,FO,61.4732,-6.8119,48.61,96,100,22.19,light rain
609,Calatayud,ES,41.3535,-1.6432,68.0,64,11,3.18,few clouds
610,Ibitinga,BR,-21.7578,-48.8289,56.97,75,100,3.87,overcast clouds
611,Coos Bay,US,43.3665,-124.2179,61.0,97,100,5.75,mist
612,Havre-Saint-Pierre,CA,50.2334,-63.5986,50.18,84,5,6.78,clear sky
613,Vestmannaeyjar,IS,63.4427,-20.2734,48.54,85,82,22.08,broken clouds
614,Shingu,JP,33.7333,135.9833,76.96,61,0,6.49,clear sky
615,Nara,JP,34.6851,135.8049,81.97,29,11,12.95,few clouds
616,Weligama,LK,5.9667,80.4167,81.5,81,100,10.92,overcast clouds
617,Mamlyutka,KZ,54.9375,68.5394,64.42,73,76,15.41,broken clouds
618,Upernavik,GL,72.7868,-56.1549,26.94,85,100,15.82,overcast clouds
619,Qianan,CN,44.9932,124.0581,74.05,57,100,15.9,moderate rain
620,Sumbe,AO,-11.2061,13.8437,70.9,59,0,3.42,clear sky
621,Poretskoye,RU,55.1974,46.3291,54.03,75,0,6.64,clear sky
622,Shentala,RU,54.45,51.4833,51.12,73,0,9.24,clear sky
623,Ulaangom,MN,49.9811,92.0667,77.94,16,12,5.93,few clouds
624,Marang,MY,5.2056,103.2059,86.04,63,100,1.39,moderate rain
625,Arkadak,RU,51.9326,43.4978,63.61,72,51,6.85,broken clouds
626,Kamsack,CA,51.5667,-101.9009,56.82,90,100,6.15,overcast clouds
627,Mendota,US,36.7536,-120.3816,88.07,31,3,15.26,clear sky
628,Idritsa,RU,56.3316,28.8988,60.37,83,1,4.5,clear sky
629,Oga,IT,46.4631,10.347,48.81,71,0,3.87,clear sky
630,Kouroussa,GN,10.65,-9.8833,73.71,85,97,4.74,overcast clouds
631,Maymyo,MM,22.0333,96.4667,75.38,74,100,6.51,overcast clouds
632,Araouane,ML,18.9048,-3.5265,84.45,41,29,11.5,scattered clouds
633,Bom Jesus,BR,-9.0744,-44.3586,75.02,68,98,2.37,overcast clouds
634,Qaqortoq,GL,60.7167,-46.0333,42.76,92,100,3.74,light rain
635,Dongsheng,CN,39.8161,109.9776,70.63,20,0,22.06,clear sky
636,Itaituba,BR,-4.2761,-55.9836,71.67,99,100,0.6,overcast clouds
637,Shawnee,US,39.05,-95.7669,84.06,82,0,5.75,clear sky
638,Sept-Iles,CA,50.2001,-66.3821,56.05,84,77,6.26,broken clouds
639,Midland,US,31.9974,-102.0779,93.87,24,0,13.8,clear sky
640,Qidong,CN,31.8128,121.6561,76.93,76,100,17.11,overcast clouds
641,Mushie,CD,-3.0167,16.9,70.84,59,17,2.64,few clouds
642,Pithoragarh,IN,29.5833,80.2167,87.89,19,3,3.78,clear sky
643,Brawley,US,32.9787,-115.5303,101.48,22,0,18.41,clear sky
644,San Joaquin,US,37.9333,-121.3011,82.65,49,0,12.66,clear sky
645,De-Kastri,RU,51.4667,140.7833,60.31,59,14,8.63,few clouds
646,Vakhtan,RU,57.9659,46.6889,52.11,52,0,10.71,clear sky
647,Dombarovskiy,RU,50.7587,59.5386,66.24,62,95,7.67,overcast clouds
648,Marawi,PH,7.9986,124.2928,81.1,63,50,6.71,scattered clouds
649,Dukat,RU,62.55,155.55,35.58,100,100,1.88,light rain
650,Sao Felix Do Xingu,BR,-6.6447,-51.995,71.17,90,80,2.1,broken clouds
651,Leh,IN,34.1667,77.5833,55.58,41,84,5.01,broken clouds
652,Dalianwan,CN,39.0286,121.695,71.64,73,40,11.18,scattered clouds
653,Gopalpur,IN,19.2667,84.9167,91.96,55,93,8.43,overcast clouds
654,Rundu,NA,-17.9333,19.7667,48.2,74,0,5.44,clear sky
655,Kanke,IN,23.4333,85.3167,89.62,51,40,6.91,haze
656,Soe,ID,-9.8607,124.284,77.88,50,78,7.63,broken clouds
657,Alexandria,EG,31.2156,29.9553,73.96,70,0,8.97,clear sky
658,Izhma,RU,65.0083,53.9113,48.27,43,60,11.68,broken clouds
659,Okhotsk,RU,59.3833,143.3,47.55,80,100,6.42,overcast clouds
660,Dongli,CN,23.5656,116.8194,79.2,90,100,7.11,light rain
661,Postoloprty,CZ,50.3598,13.7029,62.89,74,77,2.53,broken clouds
662,Kahului,US,20.8947,-156.47,82.42,70,40,23.02,scattered clouds
663,Maumere,ID,-8.6199,122.2111,82.0,71,73,9.01,broken clouds
664,Sale,MA,34.0389,-6.8166,70.75,100,40,3.44,scattered clouds
665,Fukue,JP,32.6881,128.8419,70.5,82,100,21.12,light rain
666,Warmbad,NA,-28.45,18.7333,59.97,31,85,12.8,overcast clouds
667,Cardonal,MX,20.6,-99.1333,61.59,72,4,4.38,clear sky
668,Cururupu,BR,-1.8283,-44.8683,73.65,97,94,2.1,overcast clouds
669,Mount Gambier,AU,-37.8333,140.7667,53.8,69,95,8.05,overcast clouds
670,Tabou,CI,4.423,-7.3528,76.86,83,99,4.59,light rain
671,Teguldet,RU,57.3064,88.1667,78.51,47,79,7.61,broken clouds
672,Zabol,AF,32.25,67.25,79.93,14,0,3.29,clear sky
673,Kano,NG,12.0001,8.5167,78.53,65,51,8.59,broken clouds
674,Saurimo,AO,-9.6608,20.3916,53.55,58,1,6.08,clear sky
675,Ganzhou,CN,28.8184,115.4327,70.81,97,100,3.4,overcast clouds
676,Bairiki,KI,1.3292,172.9752,86.0,70,20,6.91,few clouds
677,Oksfjord,NO,70.2396,22.3479,48.27,92,100,9.53,light rain
678,Shorapur,IN,16.5167,76.75,84.6,50,100,11.48,overcast clouds
679,Diamantino,BR,-14.4086,-56.4461,60.4,90,99,4.45,overcast clouds
680,Narasannapeta,IN,18.4167,84.05,92.34,54,98,9.13,overcast clouds
681,Providencia,MX,28.7167,-111.5833,86.2,68,13,10.74,few clouds
682,Tutoia,BR,-2.7619,-42.2744,76.78,87,46,9.33,scattered clouds
683,Kununurra,AU,-15.7667,128.7333,78.78,19,7,10.36,clear sky
684,Vista Hermosa,MX,19.5167,-99.2167,69.55,44,40,10.36,scattered clouds
685,Hervey Bay,AU,-25.2986,152.8535,64.53,44,98,11.97,overcast clouds
686,Sosnovo,RU,60.5514,30.2144,60.53,72,31,4.0,scattered clouds
687,Mashhad,IR,36.297,59.6062,73.54,64,20,4.61,few clouds
688,Sherbakul,RU,54.6316,72.3963,68.27,57,40,16.67,scattered clouds
689,Namibe,AO,-15.1961,12.1522,68.16,53,1,9.71,clear sky
690,Ternate,ID,0.8,127.4,85.41,65,54,2.42,broken clouds
691,Ibra,OM,22.6906,58.5334,90.1,41,0,1.83,clear sky
692,Honiara,SB,-9.4333,159.95,85.69,61,16,5.77,few clouds
693,Saint-Dizier,FR,48.4167,5.0833,56.8,94,1,4.38,clear sky
694,Hanzhong,CN,33.0728,107.0303,79.32,63,97,2.77,overcast clouds
695,Burnie,AU,-41.0667,145.9167,52.92,60,93,13.33,overcast clouds
696,Bloemfontein,ZA,-29.1211,26.214,42.03,52,86,7.0,overcast clouds
